ID	NAME
984398954749	إبراهيم بن حسن بن موسى بن أيوب الابناسي هكذا ترجمه المقريزي في تاريخه هنا وتعقبه شيخنا بقوله زيادة حسن غلط فتحول إلى حرف الميم من أسماء الآباء 
298336649470	إبراهيم بن حسن برهان الدين المناوي ثم القاهري التاجر ويعرف بابن عليبة بضم المهملة تصغير علبة بموحدة كان مولده في مسه بن سلسل وتعانى التجارة فرزق فيها ...
239377318143	إبراهيم بن حسن بن إبراهيم بن حمزة بن أبي بكر بن عمر الخالدي المخزومي التلوي نسبة لقرية بظاهر اسعرد ويعرف بالحصني مع كونه لم يسكنها فضلا عن كونه منها ك...
131386573063	إبراهيم بن حسين بن علي المريني أخو الشهاب الآتي رجل خير تكسب بالترخيم وغيره وتكرر اجتماعه علي حتى بمكة في سنة ثمان وتسعين وكان قدمها لزوجته رفيقا لابن...
468361150730	إبراهيم بن حسين بن محمد بن حبيب البرهان بن البدر السرميني الأصل الحلبي المولد والدار الشافعي ويعرف كسلفه بابن الحلبي مولده في سابع عشري رمضان سنة اثنت...
550934413579	إبراهيم بن حسين بن محمد برهان الدين البعلي الشافعي التاجر ويعرف بابن العجمي ولد سنة أربع وثمانين وسبعمائة ببعلبك ونشأ بها فقرأ القرآن على قاضي المنيظر...
633222463758	إبراهيم بن حسين بن يوسف بن هبة الحلبي النحوي الفاضل أظنه الذي كان يقرىء ابن الشحنة الصغير وسيأتي فيمن لم يسم أبوه 
992674316559	إبراهيم بن حمزة بن أبي بكر بن يحيى بن أحمد بن خضر بن فياض بن سوار بن هشام بن مدركة السيد برهان الدين بن عز الدين الهاشمي الجعفري الحلبي الحنفي سقت نسب...
799404982544	إبراهيم بن خالد بن سليمان برهان الدين الداراني الحنبلي سمع من الميدومي المسلسل وجزء البطاقة وغيرهما وحدث سمع منه الفضلاء كالحافظ الجمال بن موسى المراك...
200999436564	إبراهيم بن خضر بكسر الخاء وسكون الضاد المعجمتين بن أحمد بن عثمان ابن كريم الدين جامع بن محمد بن جامع بن محمد بن فوارة بن فضالة بن عكاشة ابن يحيى بن إب...
155986166038	إبراهيم بن خلف بن تاج بن صدقة البلبيسي الشافعي النحال ولد قبل سنة ثمانين وسبعمائة ببلبيس وقرأ بها القرآن ثم اشتغل بتربية النحل والتجارة فيما يخرجه الل...
190870192407	إبراهيم بن خليل بن إبراهيم بن محمد بن إسماعيل برهان الدين الأنصاري الصنهاجي الأصل المنصوري نسبة للمنصورة بالشرقية ثم القاهري الشافعي الأشعري العدل بال...
399301935384	إبراهيم بن خليل بن إبراهيم بن موسى بن موسى برهان الدين المحلي الأصل وهي محلة دمتا من الغربية السلموني ثم القاهري الشافعي 
800940097815	إبراهيم بن خليل بن إبراهيم القرا غلام بفتح القاف والمهملة وضم المعجمة وتخفيف اللام لفظة مركبة أي الغلام الأسود المدير في الدولة ويعرف بالمدبر وبابن جم...
238651703579	إبراهيم بن خليل بن عمر بن أحمد بن خليل بن إبراهيم الفارسكوري الحائك ويعرف بابن النبشاوي بفتح النون والموحدة والمعجمة ولد في أوائل سنة عشر وثمانمائة تق...
560623255847	إبراهيم بن خليل الكردي 
253432430891	إبراهيم بن داود بن محمد بن أبي بكر العباسي ولد أمير المؤمنين المعتضد ابن المتوكل 
495875785004	إبراهيم بن داود بن التاج أبي الوفاء محمد بن علي بن أحمد برهان الدين الحسيني المقدسي ابن أخي الشيخ أبي بكر وأخو المقري عبد الكريم الآتيين ويعرف كأبيه ب...
948483129645	إبراهيم بن داود السرحموشي الدمشقي كان رجلا حسنا يحب الفقراء ويكثر الضيافة مع فقره وقد ولي في آخر عمره مشيخة الخانقاه النجيبية وسكنها إلى أن مات في رمض...
806514327853	إبراهيم بن دقماق 
976534634800	إبراهيم بن رضوان الشيخ برهان الدين الحلبي الشافعي نزيل القاهرة ويعرف بأبيه كان ممن اشتغل بالفقه ومهر وتميز وتنزل في المدارس ببلده وولي بها بعض المدارس...
766387421489	إبراهيم بن رمضان صارم الدين التركماني نائب أذنة وغيرها ونسبت إليه أمور منكرة أحضره السلطان بسببها إلى القاهرة فعزر وأودع السجن مهددا بالقتل فلم يلبث أ...
842455318833	إبراهيم بن رمضان البرهان المجدلي البصير ذكر لي بلديه أبو العباس القدسي أنه من أوائل من تخرج بهم 
582639157556	إبراهيم بن سالم العبادي ثم القاهري الأزبكي شقيق أحمد ومجد الآتيين 
332532810036	إبراهيم بن سابق 
164827758903	إبراهيم بن سعد بن إبراهيم بن محمد أبو المكارم بن أبي الحسن الحضرمي الأندلسي المغربي المالكي ويعرف بالحربي وبابن الصباغ شاب يكثر الاجتماع بالسنباطي ويق...
139439636792	إبراهيم بن سعيد بن سالم الاطرابلسي ذكره ابن فهد في معجمه وأنه ذكر أنه سمع من ابن أميلة السنن لأبي داود والجامع للترمذي وما علمت له ترجمة ولا وفاة 
328116207929	إبراهيم بن سلطان بن أحمد البرهان أبو إسحاق الدمشقي قدم القاهرة في أول سنة تسعين فسمع مني وأجزت له 
199665647930	إبراهيم بن سليمان بن سالم البرهان الفزاري استادار تمرباي الناصري ممن حج مع الرجبية سنة إحدى وسبعين وحضر عندي هناك بعض المجالس وكان ساكنا بل كاد الامشا...
753146003771	إبراهيم بن سليمان بن عبد الرحمن البرهان أبو سعيد السرائي هكذا قرأته بخط شيخه الزين العراقي بل هو بخط نفسه وأما شيخنا فانقلب عليه وذلك أنه قال إبراهيم ...
471951475005	إبراهيم بن شاه رخ بن تيمورلنك وباقي نسبه في جده السلطان أمير زاه ابن القان معين الدين بن الطاغية الشهير استقر به أبوه في شيراز وأعمالها فظهرت له نجابت...
478712693054	إبراهيم بن شيخ الأمير صارم الدين بن المؤيد أبي النصر المحمودي الظاهري 
500439187774	إبراهيم بن المؤيد شيخ أخو الذي قبله وبينهما في الوفاة عشر سنين مات وهو صغير في الطاعون بالاسكندرية ودفن بها ثم حملت جثته إلى القاهرة ودفن بجوار أبيه ف...
126596677951	إبراهيم بن صدقة بن إبراهيم بن اسماعيل المسند المكثر برهان الدين أبو إسحاق بن فتح الدين المقدسي الأصل الصالحي نسبة لصالحية دمشق القاهري المولد والمنشأ ...
469913043261	إبراهيم بن عبد الرحمن بن أحمد بن محمد بن أحمد بن خليل بن داود بن عبدالله بن عبدالملك بن حزب الله برهان الدين الأنصاري السعدي الخليلي الشافعي نزيل بيت ...
643074883906	إبراهيم بن عبد الرحمن بن حسين بن حسن بن قاسم برهان الدين أبو اسحاق المدني الشافعي الآتي أبوه ويعرف بابن القطان 
975871934787	إبراهيم بن عبد الرحمن بن حمدان بن حميد بالتكبير برهان الدين بن زين الدين العنبتاوي بفتح المهملة وكذا النون ثم موحدة ساكنة بعدها فوقانية نسبة إلى عنبتا...
811144839492	إبراهيم بن عبد الرحمن بن سليمان برهان الدين السرائي الشافعي نزيل القاهرة 
682090299717	إبراهيم بن عبد الرحمن بن سليمان الصالحي الحنبلي ويعرف والده بأبي شعر سمع والده من شيخنا المسلسل والقول المسدد من تصانيفه ولا أشك أنه سمع على جماعة من ...
638452760908	إبراهيم بن عبد الرحمن بن عبد الله بن علي بن عبد المحسن بن جمال الثنا الخواجا كمال الدين الشيباني المصري نزيل مكة وأحد التجار ممن سافر لدمشق وغيرها وزا...
426896261453	إبراهيم بن عبد الرحمن بن عبد الله الأنصاري القاهري أحد المعتقدين بين العوام الموصوفين لديهم بالجذب 
167868629330	إبراهيم بن عبدالرحمن بن عبدالوهاب البرهان بن الزين اللدي الأصل الغزي ناظر جيشها وابن ناظره ويعرف قديما بابن فليب استقر بعد أبيه ويقال انه فاق عليه كرم...
545855111507	إبراهيم بن عبد الرحمن بن محمد بن اسماعيل البرهان أبو الوفاء وأبو الفضل ابن الزين المقري أبي هريرة بن الشمس بن المجد الكركي الأصل القاهري المولد والدار...
225250902360	إبراهيم بن عبد الرحمن بن محمد بن محمد بن شرف بن منصور بن محمود بن توفيق بن محمد بن عبد الله برهان الدين أبو إسحاق بن الزين بن الشمس الزرعي الأصل الدمش...
748905562457	إبراهيم بن عبد الرحمن بن محمد بن محمد بن محمود بن الشهاب غازي ابن أيوب ابن حسام الدين محمود الكمال أبو إسحاق بن فتح الدين أبي اليسري الحلبي المالكي اب...
395111825757	إبراهيم بن عبد الرحمن بن محمد الاذرعي 
617011478878	إبراهيم بن عبد الرحمن الأنصاري بن قبقب 
922616856928	إبراهيم بن عبد الرحمن الشهرزوري المحتد التونسي الفقيه المقرىء المجود ويعرف بزعبوب 
605221290341	إبراهيم بن عبد الرزاق بن غراب سعد الدين بن علم الدين بن شمس الدين السكندري الأصل المصري القبطي أخو الفخر ماجد وهو الأكبر ويعرف بابن غراب أصله من أبناء...
341118550374	إبراهيم بن عبد الغني بن إبراهيم أمين الدين بن مجدالدين القبطي المصري ويعرف بابن الهيصم 
784393568616	إبراهيم بن عبد الغني بن شاكر بن ماجد بن عبد الوهاب بن يعقوب سعد الدين بن فخرالدين الدمياطي الأصل القاهري ويعرف كسلفه بابن الجيعان ناظر الخزانة وكاتبها...
498098766184	إبراهيم بن عبد الكريم بن بركة بن سعد الدين بن كريم الدين بن سعد الدين القبطي المصري سبط التاج عبد الرزاق بن الهيصم وأخو الجمالي يوسف الآتيين ويعرف باب...
